Id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,category
1259,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,0,1,47,0,6,5,0,7,0,0,15,0,0,0,2,0,2,0,133,0,3,0,0,0,15,96,0,6,0,0,0,3,1,242,0,0,0,0,0,0,0,1,1,0,0,0,2,4,3,0,5,0,0,0,0,36,0,0,0,646,8
1260,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,7,0,0,0,1,0,0,0,27,0,1,0,0,0,0,11,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,75,8
1261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,43,0,2,0,0,0,5,7,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,0,0,0,60,3
1262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,1,1,7,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,93,12
1263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,0,2,1,0,0,0,2,0,0,0,0,0,0,0,13,0,11,2,0,0,0,3,5,2,2,0,0,0,0,0,0,1,0,31,0,0,0,0,0,0,0,0,0,0,1,3,0,6,0,6,5,0,3,8,0,0,0,0,3,2,0,126,0,3,0,0,0,18,36,1,0,2,1,0,4,1,41,0,0,0,2,0,1,3,0,0,0,0,0,4,0,0,0,6,1,0,8,0,245,0,5,0,249,10
1264,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,10,0,0,0,0,0,37,1,0,0,26,0,14,0,42,16,0,0,0,3,2,0,14,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,143,3,2,85,0,6,23,39,0,1,1,0,8,0,381,0,12,0,0,0,84,203,0,2,2,2,0,13,1,49,0,0,21,0,0,0,0,8,0,0,0,51,7,2,3,0,13,0,0,0,0,78,0,0,0,1251,1
1265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,4,0,15,0,0,10,0,0,0,0,0,1,0,34,0,1,0,0,0,5,10,0,2,0,0,0,1,1,9,0,0,0,0,0,0,0,7,4,0,0,0,2,4,3,0,2,0,0,0,0,0,0,0,0,190,8
1266,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,21,0,1,0,0,0,0,0,1,0,0,0,10,0,4,1,0,0,0,0,8,0,13,0,2,0,0,0,7,0,0,0,0,0,4,0,0,0,1,0,0,0,3,18,0,7,7,4,161,0,0,18,6,0,2,2,0,2,0,275,0,3,0,0,0,37,137,1,10,2,2,0,4,1,260,0,0,107,0,0,0,0,1,1,0,0,10,2,6,5,0,9,0,0,0,0,80,0,0,0,863,8
1267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,5,0,2,150,0,13,27,5,0,0,1,7,0,1,0,18,0,11,0,0,0,0,25,17,0,24,0,4,0,0,2,28,0,0,861,0,0,55,0,0,0,0,0,0,0,5,38,0,6,10,8,13,0,2,50,2,0,3,0,3,1,0,197,0,3,0,0,0,64,1128,4,5,2,1,27,4,1,590,0,0,6,45,0,0,47,0,0,0,0,8,14,0,10,0,14,26,0,0,0,111,0,0,0,1384,5
1268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,0,1,59,0,6,14,0,7,0,0,14,0,0,0,2,0,2,0,133,0,3,0,0,0,14,96,0,4,0,0,0,3,1,242,0,0,0,0,0,0,0,1,1,0,0,0,4,4,4,0,6,0,0,0,0,36,0,0,0,655,8
1269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,0,2,1,0,0,0,2,0,0,0,0,0,0,0,13,0,11,2,0,0,0,3,5,2,2,0,0,0,0,0,0,1,0,31,0,0,0,0,0,0,0,0,0,0,1,3,0,6,0,6,5,0,3,9,0,0,0,0,3,2,0,126,0,3,0,0,0,18,36,1,0,2,1,0,4,1,41,0,0,0,2,0,1,3,0,0,0,0,0,4,0,0,0,6,1,0,8,0,255,0,5,0,260,10
1270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,30,0,1,0,0,0,1,24,0,0,1,1,0,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,104,8
1271,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,8,8,0,2,0,8,0,3,84,9,0,6,0,69,0,72,12,0,0,0,15,18,10,12,653,1,0,0,6,0,0,0,2997,0,0,7,0,2,0,0,0,0,0,4,15,0,26,6,20,12,0,13,58,16,0,16,1,6,9,0,471,0,12,0,54,1,126,768,2,2,4,2,6,13,1,801,0,0,0,175,69,2,15,1,0,0,0,59,16,0,8,0,23,181,0,40,0,413,0,25,0,5656,10
1272,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,1,1,7,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,93,12
1273,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,0,1,47,0,6,3,0,7,0,0,14,0,0,0,2,0,2,0,133,0,3,0,0,0,15,96,0,4,0,0,0,3,1,242,0,0,0,0,0,0,0,1,1,0,0,0,2,4,2,0,5,0,0,0,0,36,0,0,0,640,8
1274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55,5,0,2,0,0,0,3,3,0,1,65,0,0,2,0,48,0,81,0,0,0,0,8,44,19,1,4,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,4,0,0,16,0,8,8,0,8,9,3,0,20,0,6,2,2,1204,0,19,0,0,0,377,364,340,55,2,1,3,23,1,396,0,0,0,0,0,1,0,3,1,0,0,28,2,0,586,0,59,0,0,146,0,3396,0,110,0,4375,14
1275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,4,0,2,105,0,14,0,4,0,0,0,1,0,1,0,13,0,6,4,0,0,0,6,14,0,16,0,7,0,0,2,17,0,0,4,0,0,30,0,2,0,0,0,0,0,3,27,0,26,8,8,12,0,5,23,5,0,2,1,3,4,0,268,0,6,0,0,0,45,468,3,0,2,1,0,7,1,343,0,0,6,1,0,0,3,0,1,0,0,5,12,2,6,0,15,0,0,0,0,152,0,0,0,619,0
1276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,3,0,11,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,5,1,1,5,0,0,16,25,0,0,2,0,2,0,132,0,3,0,0,0,2,31,0,0,0,0,0,3,1,16,0,0,4,0,0,0,0,0,0,0,1,0,6,4,5,0,5,0,0,1,0,10,1,5,0,220,12
1277,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,2,0,0,12,0,0,0,0,0,1,0,33,0,1,0,0,0,1,10,0,2,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,112,8
1278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,0,2,1,0,0,0,2,0,0,0,0,0,0,0,13,0,11,2,0,0,0,3,5,2,2,0,0,0,0,0,0,1,0,31,0,0,0,0,0,0,0,0,0,0,1,3,0,6,0,6,5,0,3,8,0,0,0,0,3,2,0,130,0,3,0,0,0,18,36,1,0,2,1,0,4,1,41,0,0,0,2,0,1,3,0,0,0,0,0,4,0,0,0,6,1,0,8,0,245,0,5,0,253,10
1279,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,0,1,51,0,6,7,0,7,0,0,14,0,0,0,2,0,2,0,133,0,3,0,0,0,15,96,0,4,0,0,0,3,1,242,0,0,0,0,0,0,0,1,1,0,0,0,2,4,2,0,5,0,0,0,0,36,0,0,0,648,8
1280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,5,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,2,0,2,0,0,13,2,0,0,0,0,0,0,94,0,2,0,0,0,2,34,0,1,1,1,0,3,1,10,0,0,111,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,274,8
1281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,1,0,1,0,0,0,0,0,42,1,0,0,13,0,0,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,2,7,0,1,5,0,11,1,10,23,0,0,12,0,0,10,0,10,2,0,134,0,4,0,0,0,46,151,0,0,0,0,0,4,1,270,0,0,6,0,0,0,0,0,0,0,1,0,4,1,0,0,4,0,0,0,0,35,1,2,0,94,0
1282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,5,0,2,0,2,0,0,0,1,0,0,0,16,0,15,2,0,0,0,4,9,2,4,0,0,0,0,0,0,0,0,780,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,2,14,2,0,5,0,0,1,0,133,0,3,0,50,0,12,43,0,0,0,0,0,3,1,35,0,0,0,39,0,0,10,0,0,0,0,0,4,0,4,0,9,47,0,8,0,16,0,5,0,389,10
1283,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,27,0,1,0,0,0,0,9,0,0,0,0,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,66,8
1284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,7,0,1,0,0,0,0,0,3,0,0,0,19,0,0,3,0,0,0,0,4,0,13,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,2,7,0,3,3,0,20,0,0,27,0,0,0,0,0,2,0,165,0,4,0,0,0,22,190,0,2,0,0,0,4,1,487,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,7,0,0,0,0,52,0,0,0,969,4
1285,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,1,1,7,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,93,12
1286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,9,0,1,2,0,0,0,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0,0,2,0,0,1,0,79,0,2,0,0,0,2,499,0,0,0,0,0,2,1,509,0,0,0,0,0,0,0,0,0,0,0,14,2,0,1,0,4,0,0,8,0,35,0,5,0,1168,10
1287,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,0,1,47,0,6,3,0,7,0,0,14,0,0,0,2,0,2,0,133,0,3,0,0,0,15,96,0,4,0,0,0,3,1,242,0,0,0,0,0,0,0,1,1,0,0,0,2,4,3,0,5,0,0,0,0,36,0,0,0,641,8
1288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,6,0,5,7,0,2,0,8,0,3,84,7,0,6,0,47,0,69,10,0,0,0,15,18,8,9,653,1,0,0,6,0,0,0,2545,0,0,7,0,2,0,0,0,0,0,4,9,0,24,6,19,9,0,13,49,2,0,14,1,6,6,0,366,0,9,0,40,1,114,740,6,1,4,2,6,11,1,777,0,0,0,146,69,1,15,1,0,0,0,59,10,0,8,0,19,153,0,32,0,272,0,20,0,5220,10
1289,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,0,1,48,0,6,1,0,7,0,0,13,0,0,0,2,0,2,0,133,0,3,0,0,0,15,96,0,2,0,0,0,3,1,242,0,0,0,0,0,0,0,1,1,0,0,0,2,4,3,0,5,0,0,0,0,36,0,0,0,636,8
1290,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,0,1,48,0,6,1,0,7,0,0,13,0,0,0,2,0,2,0,133,0,3,0,0,0,15,96,0,2,0,0,0,3,1,242,0,0,0,0,0,0,0,1,1,0,0,0,2,4,3,0,5,0,0,0,0,36,0,0,0,636,8
1291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,427,0,2,0,9,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,36,187,0,439,0,0,101,0,0,0,0,0,0,0,225,0,1,0,0,0,2,14,0,139,0,0,0,1,1,11,1,0,6,0,0,0,0,1,3,0,0,2,2,2,0,0,1,0,0,0,0,22,0,0,0,1883,6
1292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,2,25,0,3,0,0,0,1,1,9,0,0,0,14,0,0,2,0,0,0,0,4,0,20,2,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0,0,0,0,11,6,0,10,3,0,41,0,0,24,1,0,2,0,0,2,0,149,0,4,0,0,0,28,374,2,0,0,0,0,4,1,412,0,0,10,0,0,0,0,1,0,0,0,1,6,0,3,0,6,0,0,0,0,84,0,0,0,1231,5
1293,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,2,0,0,10,0,0,0,0,0,1,0,26,0,1,0,0,0,2,10,0,1,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,94,8
1294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,5,0,2,0,2,0,0,0,1,0,0,0,18,0,15,2,0,0,0,4,9,2,4,0,0,0,0,0,0,0,0,764,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,2,14,2,0,5,0,0,1,0,138,0,3,0,48,0,12,43,2,0,0,0,0,3,1,35,0,0,0,38,0,0,10,0,0,0,0,0,4,0,4,0,9,46,0,8,0,28,0,5,0,394,10
1295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,5,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,25,0,6,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,5,0,0,2,0,2,0,0,14,3,0,0,0,0,0,0,91,0,2,0,0,0,10,62,0,1,1,1,0,3,1,54,0,0,122,0,0,0,0,1,0,0,0,0,2,3,1,0,2,0,0,0,0,10,0,0,0,402,8
1296,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,1,1,7,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,93,12
1297,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,9,8,0,2,0,8,0,3,84,9,0,6,0,65,0,72,12,0,0,0,15,17,10,12,653,1,0,0,6,0,0,0,2351,0,0,7,0,2,0,0,0,0,0,4,16,0,26,6,20,12,0,13,60,4,0,16,1,6,9,0,501,0,12,0,51,1,126,768,2,2,4,2,6,13,1,801,0,0,0,131,69,2,18,1,0,0,0,59,16,0,8,0,23,140,0,40,0,313,0,25,0,4910,10
1298,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,23,0,0,0,0,0,0,180,5,31,0,3,0,6,0,116,12,0,0,0,0,16,0,5,20,0,0,0,0,5,0,0,0,0,0,0,51,2,0,0,0,0,0,0,6,0,29,164,0,58,0,0,179,66,0,0,88,0,5,0,203,0,9,0,592,0,512,255,0,23,0,0,0,9,1,103,0,0,2,0,0,0,0,159,0,0,8,132,3,1,280,0,25,0,0,0,0,10,0,0,0,2533,12
1299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78,27,0,4,449,0,313,5,59,0,1,66,240,0,7,0,48,0,69,3,0,0,0,86,92,0,54,23,4,0,0,35,55,0,0,15005,0,0,629,22,199,0,0,0,0,0,209,93,0,54,48,42,338,0,67,80,15,0,4,1,20,1,0,643,0,5,0,0,0,356,6549,8,44,9,5,7,6,1,4041,1,0,57,913,1,0,152,21,16,0,0,73,26,11,410,0,78,893,0,0,0,387,0,0,3,6800,6
1300,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,0,1,48,0,6,1,0,7,0,0,13,0,0,0,2,0,2,0,133,0,3,0,0,0,15,96,0,2,0,0,0,3,1,242,0,0,0,0,0,0,0,1,1,0,0,0,2,4,3,0,5,0,0,0,0,36,0,0,0,636,8
1301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,12,0,5,59,0,0,0,2,6,2,3,0,0,0,0,0,0,0,0,26,0,0,4,0,0,0,0,0,0,0,1,1,0,6,0,6,3,0,3,14,0,0,2,0,3,1,0,94,0,2,0,0,0,14,511,1,0,2,1,1,3,1,534,0,0,0,1,0,0,1,0,0,0,0,14,2,0,58,0,5,1,0,8,0,89,0,5,0,1359,10
1302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,10,0,5,57,0,0,0,2,5,2,3,0,0,0,0,0,0,0,0,26,0,0,4,0,0,0,0,0,0,0,1,1,0,6,0,6,3,0,3,14,0,0,2,0,3,1,0,104,0,2,0,0,0,14,511,1,0,2,1,1,3,1,534,0,0,0,1,0,0,1,0,0,0,0,14,2,0,56,0,5,1,0,8,0,43,0,5,0,1303,10
1303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,2,0,64,0,2,0,0,0,7,27,0,2,1,0,0,3,1,9,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,3,123,8
1304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,1,6,0,0,0,0,1,1,0,0,0,0,0,10,0,742,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,393,1,0,0,746,0,0,0,94,0,2,0,0,0,745,359,0,0,1,1,0,3,1,185,0,0,2,0,0,0,0,0,742,0,0,5,5,0,0,0,6,0,0,0,0,30,0,0,0,4015,0
1305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,64,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,4,11,0,5,2,0,3,0,0,14,5,0,2,2,0,1,0,110,0,2,0,0,0,9,368,2,0,0,0,0,2,1,238,0,0,4,0,0,0,0,0,0,0,0,0,5,1,12,0,3,0,0,0,0,46,0,0,0,951,12
1306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,0,2,1,0,0,0,2,0,0,0,0,0,0,0,15,0,11,2,0,0,0,3,5,2,2,0,0,0,0,0,0,1,0,31,0,0,0,0,0,0,0,0,0,0,1,3,0,6,0,6,5,0,3,8,4,0,0,0,3,2,0,125,0,3,0,0,0,18,36,1,0,2,1,0,4,1,41,0,0,0,2,0,1,3,0,0,0,0,0,4,0,0,0,6,1,0,8,0,255,0,5,0,261,10
1307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,47,0,4,395,0,17,43,47,0,1,0,40,0,18,0,39,0,42,7,0,0,0,74,33,0,50,4,0,0,0,1,4,0,0,3501,0,0,130,246,0,0,0,0,0,0,22,36,0,33,11,29,91,0,49,54,64,0,25,0,9,5,0,594,0,10,0,0,0,199,2089,13,10,9,8,40,11,1,1802,0,0,21,176,0,4,132,0,0,0,0,56,36,0,49,0,29,205,0,0,0,822,0,0,0,6474,2
